"ORDCOM","FECORD","CODPRO","DESORD","CRECON","PLAENT","TIECAN","MONORD","DTOORD","REFCOM","STAORD","AFEPRE","CONPAG","FORENT","FECANU","TIPMON","VALMON","TIPCOM","TIPORD","TIPO","CODUNI","CODEMP","NOTORD","TIPDOC","TIPPRO","AFEPRO","DOCCOM","REFSOL","TIPFIN","JUSTIF","CONCEPTO","REFREQ","RESENT","LUGENT","LUGCOM","EMBALAJE","ORIGEN","CLAFIE","CLAPEN","CLAESP","CLAEXT","CODINTUSU","FIANZA","FECFIA","INSFIN","CODUBI","CODMEDCOM","CODPROCOM","CODPAI","CODEDO","CODMUN","APLART","APLART6","ALCORD","CODTIPCOM","NUMCON","FECCON","NUMPTO","FECPTO","NUMRES","PORTOL","FECAPR","MONFIA","TIPFIA","CEDFIRAUT","CODTIPART","OBSEMB","CODTIPFIN","CODSUC","CODARTEMP","CODPROCCONT"
"20OCG00036",2020-02-03 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS Y COFFEE BREAK PARA LAS REUNIONES DE LAS GERENCIAS GENERALES ADSCRITAS A LA CUSPAL REALIZADAS EN DURANTE LA SEMANA CORRESPONDIENTE DEL 1ERO AL 7 DE DICIEMBRE DE 2019
",,,,2863201.5,0,"20OCG00036",N,S,,SEGÚN ACUERDO ENTRE PARTES,2020-03-02 00:00:00,"001",1,,S,"0",,,,,,N,OSNP,ST000220,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00035,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"20OCG00037",2020-02-03 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS Y COFFEE BREAK PARA LAS REUNIONES DE LAS GERENCIAS GENERALES ADSCRITAS A LA CUSPAL REALIZADAS EN DURANTE LA SEMANA CORRESPONDIENTE DEL 8 AL 14 DE DICIEMBRE DE 2019
",,,,1269955.28,0,"20OCG00037",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000221,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00036,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"20OCG00038",2020-02-03 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS Y COFFEE BREAK PARA LAS REUNIONES DE LAS GERENCIAS GENERALES ADSCRITAS A LA CUSPAL REALIZADAS EN DURANTE LA SEMANA CORRESPONDIENTE DEL 15 AL 21 DE DICIEMBRE DE 2019
",,,,8549862.59,0,"20OCG00038",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000229,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00037,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"20OCG00039",2020-02-03 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS Y COFFEE BREAK PARA LAS REUNIONES DE LAS GERENCIAS GENERALES ADSCRITAS A LA CUSPAL REALIZADAS EN DURANTE LA SEMANA CORRESPONDIENTE DEL 22 AL 31 DE DICIEMBRE DE 2019
",,,,4524807.89,0,"20OCG00039",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000278,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00038,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"20OCG00041",2020-02-03 00:00:00,"0000000821","SERVICIO DE REPARACION, REVISIÓN DE FRENOS, SUMINISTRO DE BATERIA A LOS VEHICULOS TOYOTA FORTUNER PLACA AJ794AA, SILVERADO PLACA A98AO0U, VOLKSWAGEN BORA PLACA AC567UM.
",,,,111812400,0,"20OCG00041",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000279,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,RLAMUNO,N,,,"0025",,,,,,NO,NO,,,,,COM-00040-2020,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,
"20OCG00042",2020-02-03 00:00:00,"0000001363",SERVICIO DE REPARACION DE ARRANQUE Y DEL DIFERENCIAL A LA CAMIONETA CHERY GRAN TIGER PLACA AFO93SA ADSCRITO A LA FLOTA VEHICULAR  DE CUSPAL.,,,,35670000,0,"20OCG00042",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000285,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,RLAMUNO,N,,,"0025",,,,,,NO,NO,,,,,COM-00039-2020,2020-02-03 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,
"20OCG00502",2020-11-05 00:00:00,"0000002655","SUMINISTROS DE ALIMENTOS Y COMIDA REQUERIDA POR LA CORPORACION CD-CUSPAL-003-2020, (JORNADAS DE DESINFECCION Y DESPLIEGUES  DE RUTAS INFORMATIVAS EN LA PARROQUIA LA VEGA DURANTE EL PERIODO 26/10/2020 HASTA EL 31/10/2020 EN EL MARCO DE APLICACION DE LAS PO",,,,1722948000,0,"20OCG00502",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001922,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,ygmendoza,N,,,"0025",,,,,,NO,NO,,,,,GGCJ-0076-2020,2020-11-05 00:00:00,,0,1899-12-30 00:00:00,0,,                    ,"0000000001",,"000001",,,"002"
"20CAL01388",2020-11-06 00:00:00,"0000000131",ADQUISICION DE 200 TM DE CARNE CON UN PRECIO DE 1700 EUROS/ TM CON UNA PRESENTACION DE DE CARNE EN CANAL CORRESPONDIENTE A LA EMPRESA FUDANCION BATALLA MATA DE LA MIEL BAJO LA MODALIDAD FONDEN,,,,340000,0,"20CAL01388",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXXX,2020-11-06 00:00:00,XXXXXX,0,,,,V14342076           ,"0000000021",,"000001",,,"001"
"20OCG00504",2020-11-06 00:00:00,"0000000386",RECONSTRUCCION DE MOTOR DE ARRANQUE Y ALTERNADOR DE 24VOLTIO DE UNIDAD MARCA JAC MODELO FURGON PERTENECIENTE A LA FLOTA DE TRANSPORTE DE CUSPAL CD-CUSPAL-075-2020,,,,1102000000,0,"20OCG00504",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001933,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,ygmendoza,N,,,"0025",,,,,,NO,NO,,,,,COM-202-00265,2020-11-06 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20CAL01389",2020-11-06 00:00:00,"0000002705",ADQUISICION 1000 TM DE CARNE DE BOVINO CON UN PRECIO DE 1700 EUROS/ TM CON UNA PRESENTACION EN TM CORRESPONDIENTE A LA EMPRESA CARNES MOLINA EXPRESS BAJO LA MODALIDAD FONDEN ,,,,1700000,0,"20CAL01389",A,N,,,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-11-06 00:00:00,XXXXX,0,,,,"20368037            ","0000000021",,"000001",,,"001"
"20CAL01393",2020-11-11 00:00:00,"0000002017","ADQUISICION DE 300 TM DE CARNE DE RES EN CANLA CON UN PRECIO DE 1.680 EUROS/ TM CON UNA PRESENTACION EN TM CORRESPONDIENTE A LA EMPRESA MAXIMAS DISTRIBUCIONES RM, C.A. BAJO LA MODALIDAD FONDEN ",,,,504000,0,"20CAL01393",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-11-11 00:00:00,XXXXX,0,,,,V19486903           ,"0000000021",,"000001",,,"001"
"20CAL01394",2020-11-11 00:00:00,"0000000647","ADQUISICION DE 300 TM DE CARNE DE RES CON UN PRECIO DE 1680 EUROS/ TM CON UNA PRESENTACION EN TM CORRESPONDIENTE A LA EMPRESA ASOCIACION COOPERATIVA EL CUNAVICHERO 491, R.L. BAJO LA MODALIDAD FONDEN ",,,,504000,0,"20CAL01394",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-11-11 00:00:00,XXXXX,0,,,,v18274342           ,"0000000021",,"000001",,,"001"
"20CAL01395",2020-11-11 00:00:00,"0000002730","ADQUISICION DE 300 TM DE CARNE DE RES CON UN PRECIO DE 1680 EUROS/ TM CON UNA PRESENTACION EN TM CORRESPONDIENTE A LA EMPRESA ALIMENTOS DE VENEZUELA 2014 C.A. BAJO LA MODALIDAD FONDEN 
",,,,504000,0,"20CAL01395",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-11-11 00:00:00,XXXXX,0,,,,V19280669           ,"0000000021",,"000001",,,"001"
"20CAL01396",2020-11-11 00:00:00,"0000002688",ADQUISICION DE 400.000 COMBOS DE ALIMENTOS CON UN PRECIO DE 12.15 EUROS/ COMBO CON UNA PRESENTACION EN BOLSA CORRESPONDIENTE A LA EMPRESA IMPORTADORA PEL 2020 BAJO LA MODALIDAD FONDEN ,,,,4860000,0,"20CAL01396",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-11-11 00:00:00,XXXXX,0,,,,V20288467           ,"0000000021",,"000001",,,"001"
"20CAL01404",2020-11-17 00:00:00,"0000002805","ADQUISICION DE 30.000 COMBOS DE ALIMENTOS CON UN PRECIO DE 12,15 EUROS/ COMBO CORRESPONDIENTE A LA EMPRESA INVERSIONES JROCHA, C.A BAJO LA MODALIDAD FONDEN",,,,364500,0,"20CAL01404",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-11-17 00:00:00,XXXX,0,,,,V15075786           ,"0000000021",,"000001",,,"001"
"20OCG00514",2020-11-17 00:00:00,"0000002668","ADQUISICION DE MATERIALES PARA LA REPARACION Y ACTIVACION DE UNA DE LAS UNIDADES DE LA CAVA 25, UBICADA EN EL COMPLEJO FRIGORIFICO DE TAZON. CD-CUSPAL-079-2020.",,,,1865280000,0,"20OCG00514",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001956,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-11-17 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00117",2020-02-19 00:00:00,"0000000928","SERVICIO DE REVISION, MANTENIMIENTO Y  REPARACION DE CINCO (5) EQUIPOS DE BIOMETRICOS CAPTAS HUELLAS QUE SERAN UTILIZADOS POR LOS TRABAJADORES ENNLAS ENTRADAS Y SALIDA DE HORARIO LABORAL DE LA CUSPAL.",,,,182700000,0,"20OCG00117",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000494,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00081-2020,2020-02-19 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL00506",2020-03-18 00:00:00,"0000002611",ADQUISICION DE  100 TM DE AZUCAR REFINO A UN PRECIO DE 720 EURO/TM EN PRESENTACION 24 X 1 KILO A LA EMPRESA COMERCIALIZADORA CLMC (ADQUISICION PRODUCTO TERMINADO) (FONDEN),,,,72000,0,"20CAL00506",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-18 00:00:00,JDCU-2020-0003,0,,,,V14550999           ,"0000000021",,"000001",,,"001"
"20CAL00507",2020-03-18 00:00:00,"0000002611",ADQUISICION DE  150 TM DE ARROZ BLANCO A UN PRECIO DE 810 EURO/TM EN PRESENTACION 24 X 1 KILO A LA EMPRESA COMERCIALIZADORA CLMC (ADQUISICION PRODUCTO TERMINADO) (FONDEN),,,,121500,0,"20CAL00507",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-18 00:00:00,JDCU-2020-0003,0,,,,V14550999           ,"0000000021",,"000001",,,"001"
"20GGI00026",2020-03-19 00:00:00,"0000001500",SERVICIO DE EMPAQUETADO SIN AFECTACION PRESUPUESTARIA,,,,0,0,"20GGI00026",A,N,,A NIVEL NACIONAL,,"00 ",1,,S,"0",,,,,,N,OSSP,,,,,,,VENEZUELA,,N,A,,,,,rruiz,N,,,"0025",,,,,,NO,NO,,,,,"1",2019-02-01 00:00:00,JD-CUSPAL,10,,,,V9252570            ,"0000000007",,"000001",,"001-001-1-0002      ","001"
"20GGI00027",2020-03-19 00:00:00,"0000001598",SERVICIO DE EMPAQUETADO SIN AFECTACION PRESUPUESTARIO,,,,0,0,"20GGI00027",A,N,,A NIVEL NACIONAL,,"00 ",1,,S,"0",,,,,,N,OSSP,,,,,,,VENEZUELA,,N,A,,,,,rruiz,N,,,"0025",,,,,,NO,NO,,,,,"1",2019-02-01 00:00:00,JD-CUSPAL,10,,,,V8656510            ,"0000000007",,"000001",,"001-001-1-0002      ","001"
"20CAL00518",2020-03-20 00:00:00,"0000001108","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA AGROPECUARIA DON MATTHIAS, C.A  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00518",A,S,,A NIVEL NACIONAL,,"001",1,,C,"0",,,,,,N,OCCP,SC000884,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V15071735           ,"0000000021",,"000001",,,"001"
"20CAL00519",2020-03-20 00:00:00,"0000000278","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA SILMACA (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00519",A,S,,A NIVEL NACIONAL,,"001",1,,C,"0",,,,,,N,OCCP,SC000885,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V8801475            ,"0000000021",,"000001",,,"001"
"20CAL00520",2020-03-20 00:00:00,"0000001042","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA CEREALES&PILONES BFC  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00520",A,S,,A NIVEL NACIONAL,,"001",1,,C,"0",,,,,,N,OCCP,SC000886,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V10762248           ,"0000000021",,"000001",,,"001"
"20CAL00521",2020-03-20 00:00:00,"0000001854","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701  Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA ENVASADORA DE ALIMENTOS EVALSA  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00521",N,S,,A NIVEL NACIONAL,2020-04-02 00:00:00,"001",1,,C,"0",,,,,,N,OCCP,SC000887,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V11400255           ,"0000000021",,"000001",,,"001"
"20CAL00522",2020-03-20 00:00:00,"0000000901","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA ALIMENTOS EL MAIZAL  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00522",N,S,,A NIVEL NACIONAL,2020-04-02 00:00:00,"001",1,,C,"0",,,,,,N,OCCP,SC000888,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V14056585           ,"0000000021",,"000001",,,"001"
"20CAL00523",2020-03-20 00:00:00,"0000002262","ADQUISICION DE 550,550 TM DE HARINA DE MAIZ A UN PRECIO DE 47.409.298,701 Bs. S/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA TROPICAL IMPORT, C.A  (ADQUISICION PRODUCTO TERMINADO) BUQUE W ATLANTIC MAYA COMPENSACION",,,,26101189400,0,"20CAL00523",N,S,,A NIVEL NACIONAL,2020-04-02 00:00:00,"001",1,,C,"0",,,,,,N,OCCP,SC000889,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,2,1899-12-30 00:00:00,,,V25205391           ,"0000000021",,"000001",,,"001"
"20CAL00524",2020-03-20 00:00:00,"0000001956","ADQUISICION DE  145.148 COMBOS A UN PRECIO DE 12,82 EURO/COMBO EN A LA EMPRESA ALIMENTOS AGROPROSUR, C.A. (ADQUISICION PRODUCTO TERMINADO) (FONDEN)",,,,1860797.36,0,"20CAL00524",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,0,,,,"17554033            ","0000000021",,"000001",,,"001"
"20CAL00525",2020-03-20 00:00:00,"0000002262","ADQUISICION DE  125.483 COMBOS A UN PRECIO DE 12,82 EURO/COMBO EN A LA EMPRESA TROPICAL IMPORT, C.A. (ADQUISICION PRODUCTO TERMINADO) (FONDEN)",,,,1608692.06,0,"20CAL00525",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-20 00:00:00,JDCU-2020-0003,0,,,,V25205391           ,"0000000021",,"000001",,,"001"
"20CAL00529",2020-03-23 00:00:00,"0000002292","ADQUISICION DE  450 TM DE ARVEJAS A UN PRECIO DE 1.080 EURO/TM EN A LA EMPRESA GRUPO SOCOLCA, C.A. (ADQUISICION PRODUCTO TERMINADO) (FONDEN)",,,,486000,0,"20CAL00529",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-23 00:00:00,JDCU-2020-0003,0,,,,V17134180           ,"0000000021",,"000001",,,"001"
"20CAL00530",2020-03-23 00:00:00,"0000002265","ADQUISICION DE  115.000 COMBOS A UN PRECIO DE 12,82 EURO/COMBO EN A LA EMPRESA ALIMENTOS ARMUSA, C.A. (ADQUISICION PRODUCTO TERMINADO) (FONDEN)",,,,1474300,0,"20CAL00530",A,N,,A NIVEL NACIONAL,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-23 00:00:00,JDCU-2020-0003,0,,,,V14970528           ,"0000000021",,"000001",,,"001"
"20OCG00214",2020-03-24 00:00:00,"0000001507",SERVICIO DE ALMUERZOS Y REFRIGERIOS PARA ACTIVIDAD DE VIDEOCONFERENCIA DEL MINISTRO DE ALIMENTACION EN EL MINISTERIO DE EDUCACION EL DIA 28/02/2020,,,,95897200,0,"20OCG00214",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000910,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,"2020-COM",2020-03-24 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL01197",2020-07-22 00:00:00,"0000002069","ADQUISICION DE 81 TM DE PASTA ALIMENTICIA CON UN PRECIO 989 EUROS/ TM CON U NA PRESENTACION DE 12X1 KG CORRESPONDIENTE A LA EMPRESA COMERCIALIZADORA MARZA, C.A. (BAJO LA MODALIDAD FONDEN)",,,,80109,0,"20CAL01197",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-08-17 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-07-22 00:00:00,XXXXXX,0,,,,V12944690           ,"0000000021",,"000001",,,"001"
"20CAL01198",2020-07-22 00:00:00,"0000002069","ADQUISICION DE 1200 CAJAS DE SARDINA CON UN PRECIO DE 13.416 EUROS/TM CON UNA PRESENTACION DE 24X 170 GRS CORRESPONDIENTE A LA EMPRESA COMERCIALIZADORA MARZA, C.A. BAJO LA MODALIDAD DE FONDEN ",,,,16099.2,0,"20CAL01198",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-07-22 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-07-22 00:00:00,XXXXX,0,,,,V12944690           ,"0000000021",,"000001",,,"001"
"20OCG00394",2020-07-22 00:00:00,"0000002731","ADQUSICION DE EQUIPOS DE TELEONOS, SOLICITADO POR LA GERENCIA GENERAL DE TECNOLOGIA Y SISTEMATIZACION DE PROCESOS",,,,145000000,0,"20OCG00394",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001577,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00223,2020-07-22 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL01199",2020-07-22 00:00:00,"0000002069","ADQUISICION DE 1200 CAJAS DE SARDINA CON UN PRECIO DE 13.416 EUROS/TM CON UNA PRESENTACION DE 24X 170 GRS CORRESPONDIENTE A LA EMPRESA COMERCIALIZADORA MARZA, C.A. BAJO LA MODALIDAD DE FONDEN ",,,,160992,0,"20CAL01199",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-08-17 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-07-22 00:00:00,XXXXXXX,0,,,,V12944690           ,"0000000021",,"000001",,,"001"
